time_ms,acc_x_g,acc_y_g,acc_z_g,pitch_deg,roll_deg,gyr_x_dps,gyr_y_dps,gyr_z_dps,label,source_file
5070142,-0.16,-0.568,-0.81,8.15,-147.38,249.992,58.044,-8.415,sidebends,sideBends_session1.xlsx
5070332,0.009,-0.825,-0.572,-0.46,-122.11,68.207,-10.178,5.28,sidebends,sideBends_session1.xlsx
5070489,-0.041,-1.049,-0.267,1.49,-99.77,199.265,-28.259,-81.665,sidebends,sideBends_session1.xlsx
5070656,0.006,-0.905,-0.133,-0.31,-96.73,38.498,52.444,-7.309,sidebends,sideBends_session1.xlsx
5070815,0.092,-0.843,-0.001,-5.26,-90.07,6.95,62.416,12.573,sidebends,sideBends_session1.xlsx
5070991,0.02,-0.93,0.225,-0.95,-79.24,13.84,53.169,30.815,sidebends,sideBends_session1.xlsx
5071157,-0.142,-0.934,0.25,6.62,-78.18,26.299,34.088,32.173,sidebends,sideBends_session1.xlsx
5071331,-0.254,-0.939,0.234,11.69,-79.03,-2.167,-1.381,37.369,sidebends,sideBends_session1.xlsx
5071495,-0.366,-1.033,0.246,13.24,-81.01,-12.985,18.349,38.712,sidebends,sideBends_session1.xlsx
5071670,-0.477,-0.932,0.153,22.3,-82.71,-0.778,23.682,53.101,sidebends,sideBends_session1.xlsx
5071828,-0.614,-0.868,0.139,31.95,-82.42,4.013,6.874,53.978,sidebends,sideBends_session1.xlsx
5071979,-0.651,-0.91,0.12,31.68,-84.0,6.737,12.55,23.407,sidebends,sideBends_session1.xlsx
5072228,-0.734,-0.837,0.198,39.19,-78.62,-5.661,-6.706,-4.539,sidebends,sideBends_session1.xlsx
5072396,-0.701,-0.883,0.146,35.43,-82.27,-21.416,-19.302,-45.158,sidebends,sideBends_session1.xlsx
5072555,-0.497,-0.895,0.139,24.99,-82.84,-1.335,-1.106,-60.654,sidebends,sideBends_session1.xlsx
5072746,-0.345,-0.939,0.242,15.81,-78.7,1.099,10.971,-59.372,sidebends,sideBends_session1.xlsx
5072908,-0.113,-0.999,0.336,4.16,-77.32,-13.542,-78.529,-68.039,sidebends,sideBends_session1.xlsx
5073110,0.15,-0.896,0.02,-7.69,-88.97,6.691,-103.554,-65.75,sidebends,sideBends_session1.xlsx
5073273,0.158,-0.792,-0.109,-9.8,-96.84,-73.921,-95.116,-46.722,sidebends,sideBends_session1.xlsx
5073430,-0.006,-0.781,-0.461,0.35,-118.15,-127.396,0.259,55.023,sidebends,sideBends_session1.xlsx
5073591,-0.04,-0.565,-0.944,1.68,-154.06,-205.269,14.389,33.043,sidebends,sideBends_session1.xlsx
5073752,0.042,0.008,-1.142,-1.53,179.7,-250.0,249.992,249.992,sidebends,sideBends_session1.xlsx
5073908,0.569,-0.039,-0.76,-35.02,-177.39,-12.985,32.768,18.906,sidebends,sideBends_session1.xlsx
5074062,0.515,-0.214,-0.858,-27.14,-168.19,-19.966,-75.768,-9.293,sidebends,sideBends_session1.xlsx
5074220,0.343,0.158,-0.823,-19.67,170.66,-108.383,30.014,-77.362,sidebends,sideBends_session1.xlsx
5074394,0.217,0.555,-0.785,-11.47,146.87,-58.655,-33.127,-94.238,sidebends,sideBends_session1.xlsx
5074554,-0.008,0.503,-0.989,0.3,159.68,14.305,85.503,42.961,sidebends,sideBends_session1.xlsx
5074709,0.379,0.042,-0.209,-61.08,168.65,94.704,53.802,53.78,sidebends,sideBends_session1.xlsx
5074886,0.316,0.222,-0.862,-16.8,167.87,109.413,-108.147,-102.455,sidebends,sideBends_session1.xlsx
5075084,-0.092,0.29,-1.286,3.31,169.41,6.439,-128.975,-75.447,sidebends,sideBends_session1.xlsx
5075275,-0.336,0.076,-0.907,16.72,176.17,19.028,31.677,-13.733,sidebends,sideBends_session1.xlsx
5075441,-0.5,0.106,-0.963,21.93,175.3,33.302,-69.389,24.17,sidebends,sideBends_session1.xlsx
5075636,-0.502,-0.065,-1.061,18.48,-177.63,-13.702,-1.35,-51.964,sidebends,sideBends_session1.xlsx
5075798,-0.413,-0.17,-0.959,18.2,-172.41,22.728,9.613,11.62,sidebends,sideBends_session1.xlsx
5075968,-0.381,-0.224,-1.105,13.85,-171.82,51.758,64.896,56.549,sidebends,sideBends_session1.xlsx
5076153,-0.265,-0.047,-0.902,13.38,-177.6,-15.297,51.491,19.936,sidebends,sideBends_session1.xlsx
5076334,-0.141,0.075,-1.019,5.16,177.25,-6.683,35.21,16.487,sidebends,sideBends_session1.xlsx
5076505,0.032,0.194,-0.97,-1.37,171.6,-10.414,49.866,61.729,sidebends,sideBends_session1.xlsx
5076741,-0.015,0.31,-1.032,0.55,168.65,-74.203,28.122,96.497,sidebends,sideBends_session1.xlsx
5076896,0.275,-0.168,-0.859,-14.89,-170.72,9.331,-26.512,7.591,sidebends,sideBends_session1.xlsx
5077053,0.2,-0.085,-0.73,-13.77,-174.06,88.158,19.943,9.567,sidebends,sideBends_session1.xlsx
5077211,0.167,-0.891,-0.917,-6.0,-136.56,101.006,-102.409,148.178,sidebends,sideBends_session1.xlsx
5077377,-0.047,-0.763,-0.802,2.13,-136.98,249.992,6.157,83.549,sidebends,sideBends_session1.xlsx
5077541,0.028,-0.924,-0.41,-1.29,-109.75,61.584,5.608,-44.182,sidebends,sideBends_session1.xlsx
5077706,0.116,-0.749,-0.493,-6.69,-121.35,4.517,0.015,-32.433,sidebends,sideBends_session1.xlsx
5077999,-0.01,-0.954,0.038,0.44,-88.29,63.522,9.285,-61.462,sidebends,sideBends_session1.xlsx
5078184,0.215,-0.949,0.176,-9.76,-81.97,-20.927,25.505,-63.583,sidebends,sideBends_session1.xlsx
5078425,0.334,-0.88,0.052,-17.56,-87.25,-18.669,11.49,72.51,sidebends,sideBends_session1.xlsx
5078589,0.23,-1.184,0.178,-8.34,-83.51,77.148,18.913,57.594,sidebends,sideBends_session1.xlsx
5078757,-0.117,-1.126,0.324,4.17,-78.15,29.678,16.319,73.746,sidebends,sideBends_session1.xlsx
5078925,-0.202,-1.124,0.297,7.24,-79.12,9.331,21.706,-2.075,sidebends,sideBends_session1.xlsx
5079145,-0.177,-1.157,0.228,6.39,-81.67,-17.914,-7.996,11.848,sidebends,sideBends_session1.xlsx
5079385,-0.148,-1.162,0.179,5.38,-83.46,-96.939,-71.236,-32.928,sidebends,sideBends_session1.xlsx
5079584,0.145,-1.079,-0.124,-5.26,-94.53,-78.392,-36.644,-48.439,sidebends,sideBends_session1.xlsx
5079750,0.172,-0.757,-0.227,-11.02,-104.92,-33.516,-7.034,-68.512,sidebends,sideBends_session1.xlsx
5079915,0.051,-0.628,-0.387,-3.7,-120.31,-32.547,37.201,103.134,sidebends,sideBends_session1.xlsx
5080074,-0.096,-0.667,-0.688,5.22,-136.08,-67.245,8.286,32.12,sidebends,sideBends_session1.xlsx
5080229,0.05,-0.771,-0.754,-2.33,-134.15,-160.408,142.41,30.037,sidebends,sideBends_session1.xlsx
5080426,0.017,-0.129,-1.004,-0.61,-175.29,-148.239,40.428,134.476,sidebends,sideBends_session1.xlsx
5080585,0.538,0.039,-0.824,-30.36,177.71,-69.305,81.154,-11.047,sidebends,sideBends_session1.xlsx
5080823,0.726,0.27,-0.738,-42.9,161.78,-56.366,78.468,-15.816,sidebends,sideBends_session1.xlsx
5080992,0.632,-0.066,-0.302,-65.38,-167.84,107.742,70.076,128.479,sidebends,sideBends_session1.xlsx
5081146,0.718,-0.017,-0.225,-74.09,-175.79,65.788,-2.541,52.971,sidebends,sideBends_session1.xlsx
5081299,0.838,-0.061,-0.174,-79.45,-160.76,62.042,-69.199,-53.383,sidebends,sideBends_session1.xlsx
5081463,0.81,-0.117,-0.649,-52.82,-170.59,84.328,-129.463,-83.946,sidebends,sideBends_session1.xlsx
5081635,0.525,-0.33,-0.943,-23.41,-164.74,51.666,-130.295,21.431,sidebends,sideBends_session1.xlsx
5081846,0.254,-0.488,-1.081,-8.85,-162.03,-1.495,-66.231,28.656,sidebends,sideBends_session1.xlsx
5082004,0.002,-0.382,-0.985,-0.08,-164.32,-6.897,-32.684,-9.964,sidebends,sideBends_session1.xlsx
5082202,-0.075,-0.399,-0.976,3.03,-163.08,-1.472,21.187,1.328,sidebends,sideBends_session1.xlsx
5082364,0.252,-0.344,-1.215,-9.01,-167.39,-0.038,84.45,20.134,sidebends,sideBends_session1.xlsx
5082531,0.399,-0.272,-0.991,-15.67,-169.14,-14.191,150.597,9.392,sidebends,sideBends_session1.xlsx
5082692,0.577,-0.226,-0.695,-37.5,-163.46,-21.423,122.505,19.745,sidebends,sideBends_session1.xlsx
5082883,0.871,-0.131,-0.48,-63.93,-165.29,-44.968,79.971,-10.559,sidebends,sideBends_session1.xlsx
5083038,0.464,-0.235,-0.348,-48.52,-146.26,-45.563,-18.303,46.478,sidebends,sideBends_session1.xlsx
5083203,0.653,-0.464,-0.311,-50.97,-123.31,154.716,-145.348,-29.007,sidebends,sideBends_session1.xlsx
5083392,0.42,-0.836,-0.55,-20.66,-120.48,136.559,-48.66,69.565,sidebends,sideBends_session1.xlsx
5083614,0.314,-0.712,-0.421,-19.5,-118.74,105.301,32.585,-31.059,sidebends,sideBends_session1.xlsx
5083816,0.567,-0.956,-0.48,-23.77,-111.45,119.499,16.014,9.239,sidebends,sideBends_session1.xlsx
5083986,0.418,-0.504,-0.261,-36.16,-116.59,54.184,-11.574,-88.539,sidebends,sideBends_session1.xlsx
5084173,0.464,-0.689,0.067,-32.27,-84.95,-36.552,13.802,25.246,sidebends,sideBends_session1.xlsx
5084445,0.444,-1.035,0.116,-16.27,-85.77,-2.975,28.419,72.601,sidebends,sideBends_session1.xlsx
5084609,0.182,-1.148,-0.013,-6.64,-90.49,-20.92,27.855,93.971,sidebends,sideBends_session1.xlsx
5084814,-0.144,-1.091,-0.059,5.24,-92.17,-25.146,58.769,87.25,sidebends,sideBends_session1.xlsx
5085049,-0.269,-0.972,-0.237,11.39,-100.2,4.341,26.093,33.287,sidebends,sideBends_session1.xlsx
5085226,-0.366,-0.955,-0.23,16.18,-100.34,-20.676,-5.692,12.871,sidebends,sideBends_session1.xlsx
5085397,-0.343,-0.992,-0.216,13.5,-98.59,10.818,20.416,3.372,sidebends,sideBends_session1.xlsx
5085559,-0.315,-1.165,-0.224,11.42,-98.18,-1.228,-19.989,-63.393,sidebends,sideBends_session1.xlsx
5085761,-0.1,-1.01,-0.338,3.55,-102.37,-15.198,19.928,-75.951,sidebends,sideBends_session1.xlsx
5085921,0.114,-1.005,-0.204,-4.13,-97.44,-8.766,7.263,-65.483,sidebends,sideBends_session1.xlsx
5086160,0.43,-0.912,-0.201,-20.86,-100.02,8.713,-35.629,-127.884,sidebends,sideBends_session1.xlsx
5086324,0.518,-0.7,-0.228,-33.96,-106.56,10.162,52.429,-56.549,sidebends,sideBends_session1.xlsx
5086575,0.766,-0.128,-0.545,-55.89,-167.48,-97.107,-6.104,-70.992,sidebends,sideBends_session1.xlsx
5086734,0.877,0.197,-0.53,-61.02,160.45,-137.802,30.983,-101.028,sidebends,sideBends_session1.xlsx
5086893,0.887,-0.255,-0.499,-61.91,-153.75,-62.569,-1.617,30.937,sidebends,sideBends_session1.xlsx
5087063,1.077,0.074,-0.307,-78.48,166.6,161.278,-4.242,11.688,sidebends,sideBends_session1.xlsx
5087269,1.257,-0.296,-0.31,-74.5,-136.37,22.835,56.938,-78.056,sidebends,sideBends_session1.xlsx
5087433,0.588,-0.126,0.138,-73.4,-42.5,45.99,102.44,-16.846,sidebends,sideBends_session1.xlsx
5087599,0.849,0.154,-0.171,-77.17,138.01,48.088,55.054,137.207,sidebends,sideBends_session1.xlsx
5087778,0.99,-0.085,0.019,-86.53,-77.44,-7.69,-97.435,49.744,sidebends,sideBends_session1.xlsx
5087991,1.147,-0.568,-0.231,-67.58,-111.11,102.15,-248.245,-31.502,sidebends,sideBends_session1.xlsx
5088170,0.7,-0.585,-0.582,-41.33,-134.82,7.339,-50.88,14.214,sidebends,sideBends_session1.xlsx
5088373,0.858,-0.628,-0.623,-47.15,-134.73,-4.066,9.865,-5.928,sidebends,sideBends_session1.xlsx
5088601,0.839,-0.501,-0.523,-52.64,-136.33,-59.448,128.418,-84.114,sidebends,sideBends_session1.xlsx
5088762,0.773,-0.238,-0.206,-70.26,-130.82,-60.226,109.749,-68.962,sidebends,sideBends_session1.xlsx
5089019,0.725,-0.132,0.159,-75.64,-39.51,-91.476,20.943,-3.967,sidebends,sideBends_session1.xlsx
5089186,0.796,-0.193,0.193,-73.36,-45.05,-46.654,-22.614,47.493,sidebends,sideBends_session1.xlsx
5089380,0.946,-0.479,0.195,-66.57,-68.57,-34.615,29.282,25.833,sidebends,sideBends_session1.xlsx
5089541,0.912,-0.397,0.186,-68.65,-65.4,6.012,-17.12,4.86,sidebends,sideBends_session1.xlsx
5089706,0.918,-0.277,0.418,-66.11,-33.01,36.201,12.238,8.438,sidebends,sideBends_session1.xlsx
5089934,0.384,-0.073,0.239,-57.38,-16.86,-9.407,50.423,49.004,sidebends,sideBends_session1.xlsx
5090105,0.473,-0.645,-0.14,-34.54,-101.31,-97.725,48.233,168.915,sidebends,sideBends_session1.xlsx
5090262,0.403,-1.318,0.053,-14.79,-88.05,-93.498,52.734,104.843,sidebends,sideBends_session1.xlsx
5090429,-0.102,-1.419,0.08,3.7,-87.07,-24.673,54.23,63.95,sidebends,sideBends_session1.xlsx
5090592,-0.137,-1.199,-0.084,5.0,-93.06,40.634,-13.344,6.935,sidebends,sideBends_session1.xlsx
5090763,-0.338,-0.971,-0.136,14.48,-95.88,-129.356,11.833,35.751,sidebends,sideBends_session1.xlsx
5090937,-0.307,-0.949,-0.045,14.03,-92.06,-29.266,39.391,32.936,sidebends,sideBends_session1.xlsx
5091183,-0.357,-0.905,0.004,17.91,-89.79,8.995,-38.025,-31.38,sidebends,sideBends_session1.xlsx
5091385,-0.337,-0.947,0.179,15.29,-81.75,5.875,-9.949,-4.333,sidebends,sideBends_session1.xlsx
5091543,-0.355,-0.938,0.151,16.46,-82.9,-3.479,2.335,4.356,sidebends,sideBends_session1.xlsx
5091710,-0.366,-0.931,0.175,17.22,-81.61,2.541,-0.381,2.113,sidebends,sideBends_session1.xlsx
5091866,-0.361,-0.929,0.18,17.05,-81.35,5.592,-0.244,1.671,sidebends,sideBends_session1.xlsx
5092029,-0.37,-0.926,0.192,17.51,-80.75,-2.647,2.228,-1.221,sidebends,sideBends_session1.xlsx
5092189,-0.374,-0.931,0.172,17.58,-81.77,6.866,0.603,4.448,sidebends,sideBends_session1.xlsx
5092342,-0.381,-0.923,0.194,18.18,-80.57,4.562,-1.045,-0.458,sidebends,sideBends_session1.xlsx
5092495,-0.373,-0.921,0.205,17.81,-80.03,-1.228,0.473,-1.656,sidebends,sideBends_session1.xlsx
5092672,-0.368,-0.925,0.188,17.48,-80.92,0.893,-0.336,-0.206,sidebends,sideBends_session1.xlsx
5092828,-0.369,-0.923,0.198,17.6,-80.38,6.271,-1.213,2.457,sidebends,sideBends_session1.xlsx
5093003,-0.379,-0.922,0.201,18.09,-80.22,2.968,3.319,1.991,sidebends,sideBends_session1.xlsx
5093156,-0.37,-0.918,0.226,17.76,-78.92,25.383,10.323,13.458,sidebends,sideBends_session1.xlsx
5093318,-0.437,-0.915,0.231,21.01,-78.58,-5.6,12.489,-6.577,sidebends,sideBends_session1.xlsx
5093481,-0.344,-0.915,0.11,16.81,-84.55,-15.625,0.252,-0.435,sidebends,sideBends_session1.xlsx
5099339,0.627,-0.145,0.072,-76.48,-63.62,-14.336,-77.393,-87.234,sidebends,sideBends_session2.xlsx
5099521,0.597,0.051,-0.053,-83.41,136.21,148.613,58.365,-110.085,sidebends,sideBends_session2.xlsx
5099692,1.038,-0.302,-0.021,-78.92,-93.86,26.291,76.591,-27.077,sidebends,sideBends_session2.xlsx
5099852,0.979,-0.161,0.336,-74.46,-25.3,80.215,64.095,-59.883,sidebends,sideBends_session2.xlsx
5100035,0.7,-0.111,0.291,-67.88,-20.61,14.656,29.526,4.44,sidebends,sideBends_session2.xlsx
5100267,0.743,-0.191,0.372,-62.96,-26.81,-16.899,18.379,-12.848,sidebends,sideBends_session2.xlsx
5100438,0.716,-0.202,0.48,-55.93,-22.12,-6.5,17.799,7.774,sidebends,sideBends_session2.xlsx
5100641,0.621,-0.157,0.489,-51.37,-17.19,-37.712,14.809,3.578,sidebends,sideBends_session2.xlsx
5100796,0.813,-0.522,0.818,-40.69,-29.78,-47.356,74.585,21.774,sidebends,sideBends_session2.xlsx
5101006,0.645,-0.644,0.736,-32.92,-40.27,-35.141,-46.371,41.901,sidebends,sideBends_session2.xlsx
5101168,0.743,-0.902,0.505,-33.97,-64.77,-67.978,-30.067,64.735,sidebends,sideBends_session2.xlsx
5101341,0.62,-0.854,0.316,-31.96,-72.55,-51.338,2.762,33.386,sidebends,sideBends_session2.xlsx
5101518,0.584,-0.95,0.393,-25.32,-72.13,-8.377,-2.35,8.072,sidebends,sideBends_session2.xlsx
5101693,0.672,-0.94,0.336,-30.11,-74.38,24.933,-11.452,-32.158,sidebends,sideBends_session2.xlsx
5101852,0.667,-0.715,0.219,-41.43,-74.52,34.622,-51.613,-36.652,sidebends,sideBends_session2.xlsx
5102015,0.61,-0.625,0.372,-40.27,-60.58,29.144,-16.739,-50.201,sidebends,sideBends_session2.xlsx
5102178,0.792,-0.516,0.299,-55.8,-60.71,36.69,-13.634,-46.066,sidebends,sideBends_session2.xlsx
5102362,0.808,-0.402,0.339,-60.18,-50.04,59.525,14.198,-34.691,sidebends,sideBends_session2.xlsx
5102551,0.773,-0.161,0.422,-62.28,-20.35,1.816,-58.35,-46.745,sidebends,sideBends_session2.xlsx
5102720,0.874,0.022,-0.106,-84.2,168.27,-77.957,-100.601,-97.176,sidebends,sideBends_session2.xlsx
5102884,0.827,0.473,-0.161,-61.99,108.14,-99.602,-88.013,-126.167,sidebends,sideBends_session2.xlsx
5103107,0.95,-0.097,-0.459,-68.76,-168.47,104.24,193.13,-52.414,sidebends,sideBends_session2.xlsx
5103269,0.97,-0.016,-0.096,-85.77,-170.42,54.138,-29.587,-7.736,sidebends,sideBends_session2.xlsx
5103439,0.758,0.091,-0.277,-71.07,162.02,0.656,60.013,-63.148,sidebends,sideBends_session2.xlsx
5103750,0.887,0.023,-0.541,-62.32,177.69,53.505,-43.259,87.715,sidebends,sideBends_session2.xlsx
5104186,0.815,-0.424,-0.445,-56.29,-136.52,20.729,-10.368,10.353,sidebends,sideBends_session2.xlsx
5104461,0.84,-0.417,-0.495,-55.95,-140.31,11.765,-17.036,-5.768,sidebends,sideBends_session2.xlsx
5104833,0.937,-0.365,-0.641,-56.96,-151.75,22.522,-15.884,-45.929,sidebends,sideBends_session2.xlsx
5105164,0.738,0.12,-0.459,-59.38,165.79,-62.714,83.969,-65.971,sidebends,sideBends_session2.xlsx
5105463,0.733,0.247,-0.152,-70.45,121.39,-52.376,-15.648,18.059,sidebends,sideBends_session2.xlsx
5105639,0.96,0.165,0.185,-79.03,41.79,-15.953,37.193,-20.348,sidebends,sideBends_session2.xlsx
5105802,0.902,0.076,0.063,-85.0,50.14,2.213,47.806,42.313,sidebends,sideBends_session2.xlsx
5105967,1.022,0.231,0.355,-74.64,32.67,-44.296,-5.92,-27.946,sidebends,sideBends_session2.xlsx
5106334,0.866,-0.134,0.07,-81.76,-62.28,-4.356,-7.233,114.868,sidebends,sideBends_session2.xlsx
5106501,0.886,-0.316,0.1,-72.79,-72.74,7.774,61.958,41.763,sidebends,sideBends_session2.xlsx
5106669,0.71,-0.325,0.225,-63.01,-55.54,-106.735,28.893,-23.544,sidebends,sideBends_session2.xlsx
5106860,0.598,-0.57,0.236,-44.53,-68.58,-197.418,-29.9,-48.47,sidebends,sideBends_session2.xlsx
5107017,0.602,-0.564,-0.071,-46.96,-96.75,-114.09,-73.517,31.944,sidebends,sideBends_session2.xlsx
5107246,0.697,-0.871,-0.568,-32.33,-119.77,-45.883,-73.555,52.773,sidebends,sideBends_session2.xlsx
5107402,0.398,-0.773,-0.608,-20.43,-126.51,11.726,-23.933,54.283,sidebends,sideBends_session2.xlsx
5107561,0.352,-0.756,-0.73,-16.91,-133.67,-5.905,-13.84,36.903,sidebends,sideBends_session2.xlsx
5107719,0.271,-0.755,-0.686,-13.52,-131.46,-10.872,1.541,4.204,sidebends,sideBends_session2.xlsx
5107887,0.278,-0.733,-0.719,-13.79,-134.23,-6.142,6.683,-6.592,sidebends,sideBends_session2.xlsx
5108043,0.434,-0.961,-0.749,-16.24,-123.3,-1.328,55.412,-23.277,sidebends,sideBends_session2.xlsx
5108206,0.385,-0.817,-0.598,-18.92,-123.83,32.936,32.478,-60.417,sidebends,sideBends_session2.xlsx
5108389,0.754,-0.917,-0.378,-34.96,-108.48,92.728,39.665,-79.674,sidebends,sideBends_session2.xlsx
5108560,0.668,-0.526,-0.125,-52.17,-102.72,117.142,34.615,-82.596,sidebends,sideBends_session2.xlsx
5108916,0.881,-0.054,0.023,-86.91,-66.94,69.305,4.906,-55.107,sidebends,sideBends_session2.xlsx
5109074,0.955,0.444,-0.4,-64.07,131.81,-54.779,-43.083,-93.781,sidebends,sideBends_session2.xlsx
5109338,0.85,0.179,-0.167,-76.39,133.04,31.837,75.768,120.941,sidebends,sideBends_session2.xlsx
5109500,0.901,-0.086,0.244,-76.9,-19.21,52.307,138.1,-40.459,sidebends,sideBends_session2.xlsx
5109678,1.166,0.086,0.488,-71.77,9.58,-32.867,-80.437,-45.082,sidebends,sideBends_session2.xlsx
5109852,0.563,0.235,0.229,-61.0,45.75,17.426,31.754,-29.091,sidebends,sideBends_session2.xlsx
5110104,0.763,0.307,-0.058,-69.88,100.58,11.429,-72.693,59.479,sidebends,sideBends_session2.xlsx
5110296,0.727,-0.234,-0.213,-68.58,-132.24,131.706,-54.695,116.646,sidebends,sideBends_session2.xlsx
5110541,1.214,-0.774,-0.257,-59.57,-106.34,45.937,-20.607,104.118,sidebends,sideBends_session2.xlsx
5110830,0.629,-0.781,-0.135,-36.88,-98.61,12.84,4.829,15.366,sidebends,sideBends_session2.xlsx
5111146,0.662,-0.763,-0.141,-39.46,-99.26,4.234,-17.967,-5.013,sidebends,sideBends_session2.xlsx
5111462,0.854,-0.814,-0.126,-46.84,-97.58,3.838,-15.03,-25.581,sidebends,sideBends_session2.xlsx
5111794,1.071,-0.554,-0.475,-63.93,-130.14,-73.944,65.475,-138.618,sidebends,sideBends_session2.xlsx
5112100,0.612,0.197,-0.037,-73.0,100.46,-97.786,-12.039,-89.218,sidebends,sideBends_session2.xlsx
5112305,0.819,0.298,0.239,-68.04,51.38,-55.588,-87.395,63.301,sidebends,sideBends_session2.xlsx
5112485,0.992,-0.116,-0.151,-82.47,-142.55,76.118,56.686,53.635,sidebends,sideBends_session2.xlsx
5112692,0.939,0.009,0.09,-85.75,5.8,-157.28,-23.094,31.578,sidebends,sideBends_session2.xlsx
5112884,1.027,0.174,-0.016,-83.61,95.25,6.142,6.874,-33.134,sidebends,sideBends_session2.xlsx
5113129,0.939,0.181,-0.283,-74.44,147.56,70.465,94.139,156.662,sidebends,sideBends_session2.xlsx
5113294,0.712,-0.231,0.109,-72.04,-64.95,13.161,48.393,51.544,sidebends,sideBends_session2.xlsx
5113452,0.681,-0.433,0.295,-54.27,-56.19,-65.338,62.225,74.127,sidebends,sideBends_session2.xlsx
5113699,0.493,-0.663,0.655,-26.86,-45.42,-100.266,58.632,33.089,sidebends,sideBends_session2.xlsx
5114201,0.183,-1.13,0.149,-6.65,-84.56,-32.005,11.978,48.492,sidebends,sideBends_session2.xlsx
5114408,0.082,-1.032,0.005,-3.01,-89.8,-33.394,5.508,13.641,sidebends,sideBends_session2.xlsx
5114614,-0.003,-1.091,-0.047,0.12,-91.73,-11.894,0.29,3.662,sidebends,sideBends_session2.xlsx
5114775,0.114,-1.189,-0.072,-4.14,-92.64,12.566,-10.948,-23.117,sidebends,sideBends_session2.xlsx
5114935,0.172,-1.135,0.032,-6.27,-88.82,48.431,-11.826,-75.188,sidebends,sideBends_session2.xlsx
5115096,0.406,-1.076,0.197,-14.79,-82.81,45.303,-27.565,-85.564,sidebends,sideBends_session2.xlsx
5115337,0.572,-0.687,0.335,-36.22,-65.74,98.839,-37.224,-105.705,sidebends,sideBends_session2.xlsx
5115605,0.689,-0.149,-0.22,-70.62,-146.09,-22.079,-37.178,-130.821,sidebends,sideBends_session2.xlsx
5115768,0.894,0.349,-0.233,-68.88,123.44,-104.736,57.693,-60.493,sidebends,sideBends_session2.xlsx
5115932,0.774,-0.097,-0.101,-81.01,-135.96,11.703,-0.381,31.586,sidebends,sideBends_session2.xlsx
5116089,1.107,0.044,-0.003,-88.39,93.49,71.571,57.999,72.533,sidebends,sideBends_session2.xlsx
5116246,0.962,-0.237,0.361,-71.22,-32.96,50.728,28.87,-48.538,sidebends,sideBends_session2.xlsx
5116400,0.894,-0.021,0.045,-87.42,-24.27,89.386,78.758,22.56,sidebends,sideBends_session2.xlsx
5116556,0.829,0.089,0.122,-81.18,36.14,58.395,34.866,61.584,sidebends,sideBends_session2.xlsx
5116716,0.821,-0.022,0.192,-78.61,-6.48,51.712,-11.627,90.034,sidebends,sideBends_session2.xlsx
5116877,0.992,-0.192,0.207,-78.85,-42.8,44.563,-38.925,52.437,sidebends,sideBends_session2.xlsx
5117077,0.888,-0.529,0.266,-60.49,-64.24,9.941,-11.963,75.371,sidebends,sideBends_session2.xlsx
5117245,0.796,-0.596,0.175,-54.29,-74.57,2.525,-28.191,71.236,sidebends,sideBends_session2.xlsx
5117430,0.836,-0.816,0.236,-45.18,-76.0,-8.789,-28.847,34.348,sidebends,sideBends_session2.xlsx
5117588,0.657,-0.753,0.183,-39.39,-77.82,22.469,-16.212,8.308,sidebends,sideBends_session2.xlsx
5117812,0.832,-0.906,0.267,-40.13,-76.59,18.356,-21.98,-26.573,sidebends,sideBends_session2.xlsx
5118001,0.942,-0.55,0.045,-64.57,-85.58,-23.697,-2.243,-84.763,sidebends,sideBends_session2.xlsx
5118174,0.976,-0.425,-0.017,-71.98,-92.24,-28.854,16.075,-95.482,sidebends,sideBends_session2.xlsx
5118433,0.962,0.002,-0.083,-86.3,178.41,-82.382,35.255,-95.505,sidebends,sideBends_session2.xlsx
5118642,0.787,-0.126,0.327,-68.53,-20.85,-101.135,-36.964,-17.715,sidebends,sideBends_session2.xlsx
5118806,0.851,0.155,0.316,-70.69,25.76,-97.961,-124.146,-39.894,sidebends,sideBends_session2.xlsx
5119129,0.872,0.517,0.07,-62.66,82.63,-77.766,-19.463,21.217,sidebends,sideBends_session2.xlsx
5119356,0.944,0.244,-0.211,-75.27,130.75,63.24,8.018,196.457,sidebends,sideBends_session2.xlsx
